Experiment	GeneId	Transcript	Expression	Feature_type	Feature	Index	Length	Start	End
AML	ENSG00000010327.10	ENST00000321725.10	2.290035795959514	Prosite	PS01186	1	11	1400	1411
AML	ENSG00000010327.10	ENST00000321725.10	2.290035795959514	Prosite	PS01186	1	13	889	902
AML	ENSG00000010327.10	ENST00000321725.10	2.290035795959514	Prosite	PS01186	1	13	932	945
AML	ENSG00000010327.10	ENST00000321725.10	2.290035795959514	Prosite	PS01186	1	13	2160	2173
AML	ENSG00000010327.10	ENST00000321725.10	2.290035795959514	Prosite	PS01186	1	13	1482	1495
AML	ENSG00000010327.10	ENST00000321725.10	2.290035795959514	Prosite	PS01186	1	14	1995	2009
AML	ENSG00000010327.10	ENST00000321725.10	2.290035795959514	Prosite	PS01186	1	14	2307	2321
AML	ENSG00000010327.10	ENST00000321725.10	2.290035795959514	Prosite	PS00022	1	11	181	192
AML	ENSG00000010327.10	ENST00000321725.10	2.290035795959514	Prosite	PS00022	1	11	756	767
AML	ENSG00000010327.10	ENST00000321725.10	2.290035795959514	Prosite	PS00022	1	11	1995	2006
AML	ENSG00000010327.10	ENST00000321725.10	2.290035795959514	Prosite	PS00022	1	11	2039	2050
AML	ENSG00000010327.10	ENST00000321725.10	2.290035795959514	Prosite	PS00022	1	11	1400	1411
AML	ENSG00000010327.10	ENST00000321725.10	2.290035795959514	Prosite	PS00022	1	11	136	147
AML	ENSG00000010327.10	ENST00000321725.10	2.290035795959514	Prosite	PS00022	1	11	1356	1367
AML	ENSG00000010327.10	ENST00000321725.10	2.290035795959514	Prosite	PS01241	1	45	2230	2275
AML	ENSG00000204316.12	ENST00000309352.3	10.930352448365612	Transcript					
AML	ENSG00000204316.12	ENST00000309352.3	10.930352448365612	Pfam	PF01161	1	113	173	286
AML	ENSG00000279560.1	ENST00000623496.1	0.18999410294428817	Transcript					
AML	ENSG00000164331.9	ENST00000296785.7	3.9401044900760045	Transcript					
AML	ENSG00000164331.9	ENST00000296785.7	3.9401044900760045	Pfam	PF12796	1	60	216	276
AML	ENSG00000164331.9	ENST00000296785.7	3.9401044900760045	Pfam	PF00023	1	27	182	209
AML	ENSG00000279544.1	ENST00000623116.1	0.18000481741051896	Transcript					
AML	ENSG00000137965.10	ENST00000370747.8	2.840002300993455	Transcript					
AML	ENSG00000137965.10	ENST00000370747.8	2.840002300993455	Pfam	PF07534	1	125	26	151
AML	ENSG00000143878.9	ENST00000272233.5	81.3675851505024	Transcript					
AML	ENSG00000143878.9	ENST00000272233.5	81.3675851505024	Pfam	PF00071	1	172	7	179
AML	ENSG00000279140.1	ENST00000625139.1	0.6099812449515286	Transcript					
AML	ENSG00000255867.1	ENST00000537346.1	0.029999741597562815	Transcript					
AML	ENSG00000169738.7	ENST00000306869.6	23.369229554894	Transcript					
AML	ENSG00000169738.7	ENST00000306869.6	23.369229554894	Pfam	PF13561	1	225	16	241
AML	ENSG00000169738.7	ENST00000306869.6	23.369229554894	Prosite	PS00061	1	28	136	164
AML	ENSG00000185896.10	ENST00000332556.4	38.74028763127459	Transcript					
AML	ENSG00000185896.10	ENST00000332556.4	38.74028763127459	Pfam	PF01299	1	306	111	417
AML	ENSG00000185896.10	ENST00000332556.4	38.74028763127459	Prosite	PS00310	1	14	230	244
AML	ENSG00000185896.10	ENST00000332556.4	38.74028763127459	Prosite	PS00310	1	14	40	54
AML	ENSG00000185896.10	ENST00000332556.4	38.74028763127459	Prosite	PS00311	1	40	375	415
AML	ENSG00000274987.1	ENST00000612734.1	0.5300059750860837	Transcript					
AML	ENSG00000237748.1	ENST00000421129.1	0.37000229077762503	Transcript					
AML	ENSG00000229750.1	ENST00000449168.1	0.04999854862398112	Transcript					
AML	ENSG00000275964.1	ENST00000620617.1	1.0200121257071935	Transcript					
AML	ENSG00000164091.11	ENST00000296490.7	7.449824079368012	Transcript					
AML	ENSG00000164091.11	ENST00000296490.7	7.449824079368012	Pfam	PF00400	1	21	246	267
AML	ENSG00000164091.11	ENST00000296490.7	7.449824079368012	Pfam	PF00400	1	22	280	302
AML	ENSG00000164091.11	ENST00000296490.7	7.449824079368012	Pfam	PF00400	1	36	99	135
AML	ENSG00000164091.11	ENST00000296490.7	7.449824079368012	Pfam	PF00400	1	34	15	49
AML	ENSG00000164091.11	ENST00000296490.7	7.449824079368012	Prosite	PS00678	1	14	254	268
AML	ENSG00000281398.2	ENST00000507197.5	5.690070297087479	Transcript					
AML	ENSG00000124575.6	ENST00000244534.6	4.0500615363871955	Transcript					
AML	ENSG00000124575.6	ENST00000244534.6	4.0500615363871955	Pfam	PF00538	1	71	39	110
AML	ENSG00000254682.1	ENST00000529369.1	4.130025598239284	Transcript					
AML	ENSG00000232491.1	ENST00000455031.1	0.12000176527428984	Transcript					
AML	ENSG00000177917.10	ENST00000326446.9	4.399904300292507	Transcript					
AML	ENSG00000177917.10	ENST00000326446.9	4.399904300292507	Pfam	PF15062	1	75	139	214
AML	ENSG00000155438.11	ENST00000285814.8	8.709768470061576	Transcript					
AML	ENSG00000155438.11	ENST00000285814.8	8.709768470061576	Pfam	PF00076	1	69	47	116
AML	ENSG00000155438.11	ENST00000285814.8	8.709768470061576	Pfam	PF12196	1	40	227	267
AML	ENSG00000158286.12	ENST00000377939.4	0.009999639102394372	Transcript					
AML	ENSG00000158286.12	ENST00000377939.4	0.009999639102394372	Pfam	PF00097	1	38	25	63
AML	ENSG00000158286.12	ENST00000377939.4	0.009999639102394372	Pfam	PF00643	1	49	95	144
AML	ENSG00000158286.12	ENST00000377939.4	0.009999639102394372	Prosite	PS00518	1	9	40	49
AML	ENSG00000164898.12	ENST00000297534.6	6.6898986905347755	Transcript					
AML	ENSG00000261519.3	ENST00000563151.1	0.14000321863040419	Transcript					
AML	ENSG00000227176.1	ENST00000440229.1	0.019999517644104813	Transcript					
AML	ENSG00000111012.9	ENST00000228606.8	0.18000481741051896	Transcript					
AML	ENSG00000111012.9	ENST00000228606.8	0.18000481741051896	Pfam	PF00067	1	445	59	504
AML	ENSG00000111012.9	ENST00000228606.8	0.18000481741051896	Prosite	PS00086	1	9	448	457
AML	ENSG00000066084.12	ENST00000301180.9	3.780084261089623	Transcript					
AML	ENSG00000066084.12	ENST00000301180.9	3.780084261089623	Pfam	PF00501	1	449	364	813
AML	ENSG00000066084.12	ENST00000301180.9	3.780084261089623	Pfam	PF00501	1	471	996	1467
AML	ENSG00000066084.12	ENST00000301180.9	3.780084261089623	Pfam	PF06464	1	117	14	131
AML	ENSG00000102760.12	ENST00000379359.3	75.2897121429349	Transcript					
AML	ENSG00000102760.12	ENST00000379359.3	75.2897121429349	Pfam	PF15151	1	136	1	137
AML	ENSG00000271228.1	ENST00000605811.1	0.09999809593774907	Transcript					
AML	ENSG00000138246.15	ENST00000260818.10	2.0400336953974567	Transcript					
AML	ENSG00000138246.15	ENST00000260818.10	2.0400336953974567	Pfam	PF14237	1	45	975	1020
AML	ENSG00000138246.15	ENST00000260818.10	2.0400336953974567	Pfam	PF00226	1	56	1301	1357
AML	ENSG00000272661.1	ENST00000607902.1	0.279991812670302	Transcript					
AML	ENSG00000129167.9	ENST00000250018.6	0.0800019247705772	Transcript					
AML	ENSG00000129167.9	ENST00000250018.6	0.0800019247705772	Pfam	PF01842	1	53	19	72
AML	ENSG00000129167.9	ENST00000250018.6	0.0800019247705772	Pfam	PF00351	1	331	106	437
AML	ENSG00000129167.9	ENST00000250018.6	0.0800019247705772	Prosite	PS00367	1	11	268	279
AML	ENSG00000196302.5	ENST00000508439.2	1.299981096880783	Transcript					
AML	ENSG00000249962.1	ENST00000507624.1	0.5200161508304486	Transcript					
AML	ENSG00000140534.13	ENST00000268138.11	0.34998955414288524	Transcript					
AML	ENSG00000140534.13	ENST00000268138.11	0.34998955414288524	Pfam	PF15292	1	796	208	1004
AML	ENSG00000113384.13	ENST00000265070.6	17.550227155269585	Transcript					
AML	ENSG00000113384.13	ENST00000265070.6	17.550227155269585	Pfam	PF05719	1	210	62	272
AML	ENSG00000213937.3	ENST00000445369.2	0.1700037656548274	Transcript					
AML	ENSG00000213937.3	ENST00000445369.2	0.1700037656548274	Pfam	PF00822	1	175	5	180
AML	ENSG00000213937.3	ENST00000445369.2	0.1700037656548274	Prosite	PS01346	1	15	49	64
AML	ENSG00000183160.8	ENST00000392806.3	0.14000321863040419	Transcript					
AML	ENSG00000230673.3	ENST00000469174.1	1.4800291126283682	Transcript					
AML	ENSG00000251333.3	ENST00000536295.1	0.0800019247705772	Transcript					
AML	ENSG00000271789.1	ENST00000607386.1	0.040000917377944104	Transcript					
AML	ENSG00000228701.1	ENST00000432246.1	0.0800019247705772	Transcript					
AML	ENSG00000225447.1	ENST00000432472.1	0.599984629986704	Transcript					
AML	ENSG00000272267.2	ENST00000607598.2	0.6400016608422577	Transcript					
AML	ENSG00000228288.6	ENST00000417262.5	2.350041491346973	Transcript					
AML	ENSG00000267645.5	ENST00000476151.5	9.289781790285344	Transcript					
AML	ENSG00000260018.1	ENST00000565382.1	2.68992093100514	Transcript					
AML	ENSG00000269720.1	ENST00000597169.1	0.04999854862398112	Transcript					
AML	ENSG00000275569.1	ENST00000612106.1	0.0800019247705772	Transcript					
AML	ENSG00000260261.1	ENST00000570130.1	0.14999785912328753	Transcript					
AML	ENSG00000277911.1	ENST00000613270.1	0.14000321863040419	Transcript					
AML	ENSG00000273032.1	ENST00000609630.1	0.040000917377944104	Transcript					
AML	ENSG00000239351.1	ENST00000483112.1	0.14999785912328753	Transcript					
AML	ENSG00000183336.7	ENST00000330978.3	9.460048001953142	Transcript					
AML	ENSG00000183336.7	ENST00000330978.3	9.460048001953142	Pfam	PF01722	1	69	77	146
AML	ENSG00000270218.1	ENST00000604244.1	0.04999854862398112	Transcript					
AML	ENSG00000280417.1	ENST00000623443.1	0.040000917377944104	Transcript					
AML	ENSG00000204392.10	ENST00000375661.5	48.26047152961763	Transcript					
AML	ENSG00000204392.10	ENST00000375661.5	48.26047152961763	Pfam	PF01423	1	66	6	72
AML	ENSG00000196372.12	ENST00000357700.10	1.099988958039587	Transcript					
AML	ENSG00000196372.12	ENST00000357700.10	1.099988958039587	Pfam	PF00023	1	30	183	213
AML	ENSG00000196372.12	ENST00000357700.10	1.099988958039587	Pfam	PF12796	1	88	24	112
AML	ENSG00000196372.12	ENST00000357700.10	1.099988958039587	Pfam	PF12796	1	59	119	178
AML	ENSG00000196372.12	ENST00000357700.10	1.099988958039587	Pfam	PF07525	1	38	239	277
AML	ENSG00000228906.1	ENST00000444482.1	0.2700066202855875	Transcript					
AML	ENSG00000135144.7	ENST00000257600.3	0.0800019247705772	Transcript					
AML	ENSG00000135144.7	ENST00000257600.3	0.0800019247705772	Pfam	PF13639	1	62	410	472
AML	ENSG00000135144.7	ENST00000257600.3	0.0800019247705772	Pfam	PF02825	1	71	23	94
AML	ENSG00000135144.7	ENST00000257600.3	0.0800019247705772	Pfam	PF02825	1	70	101	171
AML	ENSG00000233690.1	ENST00000418955.1	0.04999854862398112	Transcript					
AML	ENSG00000116032.5	ENST00000234389.3	0.029999741597562815	Transcript					
AML	ENSG00000116032.5	ENST00000234389.3	0.029999741597562815	Pfam	PF00060	1	267	575	842
AML	ENSG00000116032.5	ENST00000234389.3	0.029999741597562815	Pfam	PF00497	1	331	478	809
AML	ENSG00000145545.11	ENST00000274192.6	0.319989942599089	Transcript					
AML	ENSG00000145545.11	ENST00000274192.6	0.319989942599089	Pfam	PF02544	1	148	111	259
AML	ENSG00000228205.1	ENST00000433853.1	1.9600142240039582	Transcript					
AML	ENSG00000235919.4	ENST00000456633.1	1.4999750542458536	Transcript					
AML	ENSG00000041353.9	ENST00000262094.9	0.36000732113408934	Transcript					
AML	ENSG00000041353.9	ENST00000262094.9	0.36000732113408934	Pfam	PF00071	1	171	11	182
AML	ENSG00000171490.12	ENST00000571133.5	6.650132445850144	Transcript					
AML	ENSG00000171490.12	ENST00000571133.5	6.650132445850144	Pfam	PF00687	1	219	41	260
AML	ENSG00000132109.9	ENST00000254436.7	3.8201317455297494	Transcript					
AML	ENSG00000132109.9	ENST00000254436.7	3.8201317455297494	Pfam	PF00643	1	40	88	128
AML	ENSG00000132109.9	ENST00000254436.7	3.8201317455297494	Pfam	PF13765	1	48	289	337
AML	ENSG00000132109.9	ENST00000254436.7	3.8201317455297494	Pfam	PF15227	1	38	16	54
AML	ENSG00000132109.9	ENST00000254436.7	3.8201317455297494	Pfam	PF00622	1	116	339	455
AML	ENSG00000132109.9	ENST00000254436.7	3.8201317455297494	Prosite	PS00518	1	9	31	40
AML	ENSG00000232891.1	ENST00000430770.1	0.060001985048514034	Transcript					
AML	ENSG00000157764.12	ENST00000288602.10	2.100034715603319	Transcript					
AML	ENSG00000157764.12	ENST00000288602.10	2.100034715603319	Pfam	PF07714	1	254	458	712
AML	ENSG00000157764.12	ENST00000288602.10	2.100034715603319	Pfam	PF02196	1	71	156	227
AML	ENSG00000157764.12	ENST00000288602.10	2.100034715603319	Pfam	PF00130	1	45	235	280
AML	ENSG00000157764.12	ENST00000288602.10	2.100034715603319	Prosite	PS00108	1	12	572	584
AML	ENSG00000157764.12	ENST00000288602.10	2.100034715603319	Prosite	PS00107	1	20	463	483
AML	ENSG00000157764.12	ENST00000288602.10	2.100034715603319	Prosite	PS00479	1	45	235	280
AML	ENSG00000198818.9	ENST00000361731.3	12.52974251805324	Transcript					
AML	ENSG00000198818.9	ENST00000361731.3	12.52974251805324	Pfam	PF04178	1	112	43	155
AML	ENSG00000248896.2	ENST00000506149.2	0.040000917377944104	Transcript					
AML	ENSG00000226221.1	ENST00000450941.1	9.249940210388324	Transcript					
AML	ENSG00000276533.1	ENST00000611214.1	3.9699935017612322	Transcript					
AML	ENSG00000188827.10	ENST00000294008.3	0.930030283491994	Transcript					
AML	ENSG00000188827.10	ENST00000294008.3	0.930030283491994	Pfam	PF09494	1	57	1753	1810
AML	ENSG00000188827.10	ENST00000294008.3	0.930030283491994	Pfam	PF00651	1	103	685	788
AML	ENSG00000273448.1	ENST00000609770.1	0.18000481741051896	Transcript					
AML	ENSG00000260708.1	ENST00000564152.1	14.699568062938537	Transcript					
AML	ENSG00000259065.1	ENST00000556194.1	0.25000708642683817	Transcript					
AML	ENSG00000077152.9	ENST00000367274.8	5.690070297087479	Transcript					
AML	ENSG00000077152.9	ENST00000367274.8	5.690070297087479	Pfam	PF00179	1	140	6	146
AML	ENSG00000077152.9	ENST00000367274.8	5.690070297087479	Prosite	PS00183	1	15	75	90
AML	ENSG00000255141.1	ENST00000529475.1	0.09999809593774907	Transcript					
AML	ENSG00000131400.7	ENST00000253719.6	0.029999741597562815	Transcript					
AML	ENSG00000131400.7	ENST00000253719.6	0.029999741597562815	Pfam	PF00026	1	322	77	399
AML	ENSG00000131400.7	ENST00000253719.6	0.029999741597562815	Prosite	PS00141	1	11	280	291
AML	ENSG00000131400.7	ENST00000253719.6	0.029999741597562815	Prosite	PS00141	1	11	93	104
AML	ENSG00000243609.1	ENST00000478038.1	0.060001985048514034	Transcript					
AML	ENSG00000086061.15	ENST00000330899.4	40.940725463125844	Transcript					
AML	ENSG00000086061.15	ENST00000330899.4	40.940725463125844	Pfam	PF01556	1	74	257	331
AML	ENSG00000086061.15	ENST00000330899.4	40.940725463125844	Pfam	PF00226	1	59	6	65
AML	ENSG00000086061.15	ENST00000330899.4	40.940725463125844	Pfam	PF00684	1	66	134	200
AML	ENSG00000086061.15	ENST00000330899.4	40.940725463125844	Prosite	PS00636	1	19	45	64
AML	ENSG00000187626.8	ENST00000377294.2	0.5600106252108901	Transcript					
AML	ENSG00000187626.8	ENST00000377294.2	0.5600106252108901	Pfam	PF02023	1	92	49	141
AML	ENSG00000187626.8	ENST00000377294.2	0.5600106252108901	Pfam	PF13465	1	24	390	414
AML	ENSG00000187626.8	ENST00000377294.2	0.5600106252108901	Pfam	PF13465	1	24	502	526
AML	ENSG00000187626.8	ENST00000377294.2	0.5600106252108901	Pfam	PF13465	1	22	335	357
AML	ENSG00000187626.8	ENST00000377294.2	0.5600106252108901	Pfam	PF13465	1	25	362	387
AML	ENSG00000187626.8	ENST00000377294.2	0.5600106252108901	Pfam	PF13465	1	24	418	442
AML	ENSG00000187626.8	ENST00000377294.2	0.5600106252108901	Pfam	PF01352	1	37	223	260
AML	ENSG00000187626.8	ENST00000377294.2	0.5600106252108901	Prosite	PS00028	1	20	378	398
AML	ENSG00000187626.8	ENST00000377294.2	0.5600106252108901	Prosite	PS00028	1	20	517	537
AML	ENSG00000187626.8	ENST00000377294.2	0.5600106252108901	Prosite	PS00028	1	20	489	509
AML	ENSG00000187626.8	ENST00000377294.2	0.5600106252108901	Prosite	PS00028	1	20	322	342
AML	ENSG00000187626.8	ENST00000377294.2	0.5600106252108901	Prosite	PS00028	1	20	434	454
AML	ENSG00000187626.8	ENST00000377294.2	0.5600106252108901	Prosite	PS00028	1	20	406	426
AML	ENSG00000187626.8	ENST00000377294.2	0.5600106252108901	Prosite	PS00028	1	20	350	370
AML	ENSG00000232335.1	ENST00000373226.2	0.0899993468124429	Transcript					
AML	ENSG00000224864.4	ENST00000497576.1	0.5600106252108901	Transcript					
AML	ENSG00000260641.1	ENST00000569927.1	0.009999639102394372	Transcript					
AML	ENSG00000180758.11	ENST00000377411.4	0.09999809593774907	Transcript					
AML	ENSG00000180758.11	ENST00000377411.4	0.09999809593774907	Pfam	PF00002	1	218	18	236
AML	ENSG00000196787.3	ENST00000359193.3	1.8699876037270597	Transcript					
AML	ENSG00000196787.3	ENST00000359193.3	1.8699876037270597	Pfam	PF00125	1	73	18	91
AML	ENSG00000196787.3	ENST00000359193.3	1.8699876037270597	Prosite	PS00046	1	6	22	28
AML	ENSG00000240074.1	ENST00000478775.1	0.0700018290491679	Transcript					
AML	ENSG00000102218.5	ENST00000218340.3	9.680294733160187	Transcript					
AML	ENSG00000102218.5	ENST00000218340.3	9.680294733160187	Pfam	PF07986	1	118	59	177
AML	ENSG00000112619.7	ENST00000230381.6	0.019999517644104813	Transcript					
AML	ENSG00000112619.7	ENST00000230381.6	0.019999517644104813	Pfam	PF00335	1	267	20	287
AML	ENSG00000112619.7	ENST00000230381.6	0.019999517644104813	Prosite	PS00930	1	15	207	222
AML	ENSG00000261526.2	ENST00000565797.2	7.300029959642182	Transcript					
AML	ENSG00000229190.1	ENST00000445235.1	0.12999648446658976	Transcript					
AML	ENSG00000228323.2	ENST00000455835.2	0.1700037656548274	Transcript					
AML	ENSG00000115956.9	ENST00000234313.7	72.01771733437964	Transcript					
AML	ENSG00000115956.9	ENST00000234313.7	72.01771733437964	Pfam	PF00169	1	101	245	346
AML	ENSG00000115956.9	ENST00000234313.7	72.01771733437964	Pfam	PF00169	1	95	6	101
AML	ENSG00000115956.9	ENST00000234313.7	72.01771733437964	Pfam	PF00610	1	80	139	219
AML	ENSG00000279328.1	ENST00000624121.1	0.029999741597562815	Transcript					
AML	ENSG00000274010.1	ENST00000621313.1	0.009999639102394372	Transcript					
AML	ENSG00000170647.3	ENST00000303130.3	0.040000917377944104	Transcript					
AML	ENSG00000148835.10	ENST00000369839.3	0.6599898393063933	Transcript					
AML	ENSG00000148835.10	ENST00000369839.3	0.6599898393063933	Pfam	PF04494	1	135	202	337
AML	ENSG00000148835.10	ENST00000369839.3	0.6599898393063933	Pfam	PF00400	1	26	472	498
AML	ENSG00000148835.10	ENST00000369839.3	0.6599898393063933	Pfam	PF00400	1	35	536	571
AML	ENSG00000148835.10	ENST00000369839.3	0.6599898393063933	Pfam	PF00400	1	37	618	655
AML	ENSG00000148835.10	ENST00000369839.3	0.6599898393063933	Pfam	PF00400	1	38	659	697
AML	ENSG00000148835.10	ENST00000369839.3	0.6599898393063933	Pfam	PF00400	1	36	576	612
AML	ENSG00000148835.10	ENST00000369839.3	0.6599898393063933	Pfam	PF00400	1	35	704	739
AML	ENSG00000148835.10	ENST00000369839.3	0.6599898393063933	Prosite	PS00678	1	14	642	656
AML	ENSG00000148835.10	ENST00000369839.3	0.6599898393063933	Prosite	PS00678	1	14	726	740
AML	ENSG00000148835.10	ENST00000369839.3	0.6599898393063933	Prosite	PS00678	1	14	684	698
AML	ENSG00000119878.5	ENST00000238892.3	5.179890169519274	Transcript					
AML	ENSG00000119878.5	ENST00000238892.3	5.179890169519274	Pfam	PF10235	1	89	12	101
AML	ENSG00000204160.11	ENST00000374142.8	3.699961172180328	Transcript					
AML	ENSG00000204160.11	ENST00000374142.8	3.699961172180328	Pfam	PF01529	1	178	136	314
AML	ENSG00000164086.9	ENST00000495880.1	2.470008545578629	Transcript					
AML	ENSG00000164086.9	ENST00000495880.1	2.470008545578629	Pfam	PF00782	1	131	252	383
AML	ENSG00000164086.9	ENST00000495880.1	2.470008545578629	Pfam	PF00581	1	124	56	180
AML	ENSG00000260400.1	ENST00000562082.1	0.0700018290491679	Transcript					
AML	ENSG00000206737.1	ENST00000384010.1	37.89043834646687	Transcript					
AML	ENSG00000196329.10	ENST00000358647.4	0.14000321863040419	Transcript					
AML	ENSG00000196329.10	ENST00000358647.4	0.14000321863040419	Pfam	PF04548	1	202	28	230
AML	ENSG00000177418.2	ENST00000325130.2	0.14000321863040419	Transcript					
AML	ENSG00000244668.1	ENST00000474888.1	0.10999757015245683	Transcript					
AML	ENSG00000268230.5	ENST00000599109.5	0.14999785912328753	Transcript					
AML	ENSG00000268521.1	ENST00000595685.1	0.23000564311170585	Transcript					
AML	ENSG00000267342.1	ENST00000587267.1	0.2999926159788371	Transcript					
AML	ENSG00000260698.1	ENST00000570141.1	0.12999648446658976	Transcript					
AML	ENSG00000129465.15	ENST00000216274.9	1.2800262155482685	Transcript					
AML	ENSG00000129465.15	ENST00000216274.9	1.2800262155482685	Pfam	PF00069	1	258	22	280
AML	ENSG00000129465.15	ENST00000216274.9	1.2800262155482685	Pfam	PF12721	1	52	417	469
AML	ENSG00000129465.15	ENST00000216274.9	1.2800262155482685	Prosite	PS00107	1	23	27	50
AML	ENSG00000129465.15	ENST00000216274.9	1.2800262155482685	Prosite	PS00108	1	12	138	150
