Experiment	GeneId	Transcript	Expression	Feature_type	Feature	Index	Length	Start	End
ALL	ENSG00000110107.8	ENST00000227524.8	10.729906137835393	Pfam	PF00400	1	30	297	327
ALL	ENSG00000110107.8	ENST00000227524.8	10.729906137835393	Pfam	PF04564	1	51	3	54
ALL	ENSG00000110107.8	ENST00000227524.8	10.729906137835393	Pfam	PF08606	1	67	67	134
ALL	ENSG00000110107.8	ENST00000227524.8	10.729906137835393	Prosite	PS00678	1	14	407	421
ALL	ENSG00000146904.8	ENST00000275815.3	0.0700018290491679	Transcript					
ALL	ENSG00000146904.8	ENST00000275815.3	0.0700018290491679	Pfam	PF07714	1	254	626	880
ALL	ENSG00000146904.8	ENST00000275815.3	0.0700018290491679	Pfam	PF01404	1	177	27	204
ALL	ENSG00000146904.8	ENST00000275815.3	0.0700018290491679	Pfam	PF00041	1	94	334	428
ALL	ENSG00000146904.8	ENST00000275815.3	0.0700018290491679	Pfam	PF00041	1	73	455	528
ALL	ENSG00000146904.8	ENST00000275815.3	0.0700018290491679	Pfam	PF00536	1	61	914	975
ALL	ENSG00000146904.8	ENST00000275815.3	0.0700018290491679	Pfam	PF14575	1	71	550	621
ALL	ENSG00000146904.8	ENST00000275815.3	0.0700018290491679	Prosite	PS00109	1	12	745	757
ALL	ENSG00000146904.8	ENST00000275815.3	0.0700018290491679	Prosite	PS00790	1	20	185	205
ALL	ENSG00000146904.8	ENST00000275815.3	0.0700018290491679	Prosite	PS00791	1	20	249	269
ALL	ENSG00000146904.8	ENST00000275815.3	0.0700018290491679	Prosite	PS00107	1	26	630	656
ALL	ENSG00000237489.2	ENST00000456581.1	0.18000481741051896	Transcript					
ALL	ENSG00000253645.1	ENST00000520863.1	1.8000022704599292	Transcript					
ALL	ENSG00000274364.1	ENST00000614396.1	0.8299882598804061	Transcript					
ALL	ENSG00000250251.6	ENST00000343738.10	2.680053484464339	Transcript					
ALL	ENSG00000100568.10	ENST00000554659.5	5.429932754481593	Transcript					
ALL	ENSG00000100568.10	ENST00000554659.5	5.429932754481593	Pfam	PF12352	1	65	137	202
ALL	ENSG00000100568.10	ENST00000554659.5	5.429932754481593	Pfam	PF05008	1	78	18	96
ALL	ENSG00000134152.10	ENST00000256544.7	3.419957070790686	Transcript					
ALL	ENSG00000134152.10	ENST00000256544.7	3.419957070790686	Pfam	PF13925	1	152	148	300
ALL	ENSG00000184731.5	ENST00000327669.4	0.019999517644104813	Transcript					
ALL	ENSG00000184731.5	ENST00000327669.4	0.019999517644104813	Pfam	PF14160	1	111	193	304
ALL	ENSG00000184731.5	ENST00000327669.4	0.019999517644104813	Pfam	PF14161	1	42	8	50
ALL	ENSG00000281490.1	ENST00000629111.1	3.810080283467216	Transcript					
ALL	ENSG00000274828.1	ENST00000616428.1	1.6100485820975006	Transcript					
ALL	ENSG00000273055.1	ENST00000608515.1	1.419993544000816	Transcript					
ALL	ENSG00000274023.1	ENST00000619713.1	0.0800019247705772	Transcript					
ALL	ENSG00000241106.6	ENST00000438763.6	1.630048859620768	Transcript					
ALL	ENSG00000241106.6	ENST00000438763.6	1.630048859620768	Pfam	PF07654	1	76	134	210
ALL	ENSG00000241106.6	ENST00000438763.6	1.630048859620768	Pfam	PF00969	1	71	40	111
ALL	ENSG00000241106.6	ENST00000438763.6	1.630048859620768	Prosite	PS00290	1	6	197	203
ALL	ENSG00000266983.1	ENST00000587836.1	0.10999757015245683	Transcript					
ALL	ENSG00000244184.1	ENST00000497885.1	0.18999410294428817	Transcript					
ALL	ENSG00000245848.2	ENST00000498907.2	0.9799829724552516	Transcript					
ALL	ENSG00000245848.2	ENST00000498907.2	0.9799829724552516	Pfam	PF07716	1	52	282	334
ALL	ENSG00000243538.1	ENST00000470806.1	0.12999648446658976	Transcript					
ALL	ENSG00000189014.7	ENST00000323387.5	0.009999639102394372	Transcript					
ALL	ENSG00000228677.1	ENST00000424733.1	0.040000917377944104	Transcript					
ALL	ENSG00000189376.11	ENST00000276704.5	6.920093524679905	Transcript					
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Transcript					
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Pfam	PF02469	1	120	1000	1120
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Pfam	PF02469	1	125	518	643
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Pfam	PF02469	1	129	1737	1866
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Pfam	PF02469	1	106	384	490
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Pfam	PF02469	1	90	1140	1230
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Pfam	PF02469	1	104	1606	1710
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Pfam	PF12947	1	35	1501	1536
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Pfam	PF12947	1	35	2095	2130
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Pfam	PF12947	1	36	1459	1495
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Pfam	PF12947	1	36	951	987
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Pfam	PF12947	1	32	913	945
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Pfam	PF00193	1	92	2208	2300
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01248	1	34	1356	1390
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01248	1	34	1995	2029
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01186	1	11	181	192
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01186	1	14	1356	1370
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01186	1	14	1524	1538
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01186	1	13	1440	1453
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01186	1	13	217	230
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01186	1	13	2076	2089
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01186	1	11	2039	2050
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01186	1	13	846	859
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01186	1	13	974	987
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01186	1	11	1400	1411
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01186	1	13	889	902
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01186	1	13	932	945
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01186	1	13	2160	2173
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01186	1	13	1482	1495
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01186	1	14	1995	2009
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01186	1	14	2307	2321
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS00022	1	11	181	192
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS00022	1	11	756	767
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS00022	1	11	1995	2006
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS00022	1	11	2039	2050
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS00022	1	11	1400	1411
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS00022	1	11	136	147
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS00022	1	11	1356	1367
ALL	ENSG00000010327.10	ENST00000321725.10	0.9000006175614542	Prosite	PS01241	1	45	2230	2275
ALL	ENSG00000204316.12	ENST00000309352.3	12.890069000529074	Transcript					
ALL	ENSG00000204316.12	ENST00000309352.3	12.890069000529074	Pfam	PF01161	1	113	173	286
ALL	ENSG00000279560.1	ENST00000623496.1	1.160025774459227	Transcript					
ALL	ENSG00000270689.1	ENST00000603676.1	0.04999854862398112	Transcript					
ALL	ENSG00000164331.9	ENST00000296785.7	6.4298079259452114	Transcript					
ALL	ENSG00000164331.9	ENST00000296785.7	6.4298079259452114	Pfam	PF12796	1	60	216	276
ALL	ENSG00000164331.9	ENST00000296785.7	6.4298079259452114	Pfam	PF00023	1	27	182	209
ALL	ENSG00000279544.1	ENST00000623116.1	0.6099812449515286	Transcript					
ALL	ENSG00000137965.10	ENST00000370747.8	4.239986821819933	Transcript					
ALL	ENSG00000137965.10	ENST00000370747.8	4.239986821819933	Pfam	PF07534	1	125	26	151
ALL	ENSG00000143878.9	ENST00000272233.5	73.81184538140353	Transcript					
ALL	ENSG00000143878.9	ENST00000272233.5	73.81184538140353	Pfam	PF00071	1	172	7	179
ALL	ENSG00000279140.1	ENST00000625139.1	0.8799914970163208	Transcript					
ALL	ENSG00000255867.1	ENST00000537346.1	0.12000176527428984	Transcript					
ALL	ENSG00000169738.7	ENST00000306869.6	12.959953931845329	Transcript					
ALL	ENSG00000169738.7	ENST00000306869.6	12.959953931845329	Pfam	PF13561	1	225	16	241
ALL	ENSG00000169738.7	ENST00000306869.6	12.959953931845329	Prosite	PS00061	1	28	136	164
ALL	ENSG00000253923.2	ENST00000517692.2	0.019999517644104813	Transcript					
ALL	ENSG00000185896.10	ENST00000332556.4	34.83965882610446	Transcript					
ALL	ENSG00000185896.10	ENST00000332556.4	34.83965882610446	Pfam	PF01299	1	306	111	417
ALL	ENSG00000185896.10	ENST00000332556.4	34.83965882610446	Prosite	PS00310	1	14	230	244
ALL	ENSG00000185896.10	ENST00000332556.4	34.83965882610446	Prosite	PS00310	1	14	40	54
ALL	ENSG00000185896.10	ENST00000332556.4	34.83965882610446	Prosite	PS00311	1	40	375	415
ALL	ENSG00000274987.1	ENST00000612734.1	2.470008545578629	Transcript					
ALL	ENSG00000237748.1	ENST00000421129.1	1.6100485820975006	Transcript					
ALL	ENSG00000213409.4	ENST00000528754.1	0.14000321863040419	Transcript					
ALL	ENSG00000215297.3	ENST00000438600.1	0.18999410294428817	Transcript					
ALL	ENSG00000229750.1	ENST00000449168.1	0.12999648446658976	Transcript					
ALL	ENSG00000275964.1	ENST00000620617.1	1.7600062140429826	Transcript					
ALL	ENSG00000272259.5	ENST00000607802.1	0.009999639102394372	Transcript					
ALL	ENSG00000164091.11	ENST00000296490.7	12.620399634839728	Transcript					
ALL	ENSG00000164091.11	ENST00000296490.7	12.620399634839728	Pfam	PF00400	1	21	246	267
ALL	ENSG00000164091.11	ENST00000296490.7	12.620399634839728	Pfam	PF00400	1	22	280	302
ALL	ENSG00000164091.11	ENST00000296490.7	12.620399634839728	Pfam	PF00400	1	36	99	135
ALL	ENSG00000164091.11	ENST00000296490.7	12.620399634839728	Pfam	PF00400	1	34	15	49
ALL	ENSG00000164091.11	ENST00000296490.7	12.620399634839728	Prosite	PS00678	1	14	254	268
ALL	ENSG00000281398.2	ENST00000507197.5	3.699961172180328	Transcript					
ALL	ENSG00000232352.1	ENST00000421735.1	0.14999785912328753	Transcript					
ALL	ENSG00000124575.6	ENST00000244534.6	6.019986989644268	Transcript					
ALL	ENSG00000124575.6	ENST00000244534.6	6.019986989644268	Pfam	PF00538	1	71	39	110
ALL	ENSG00000254682.1	ENST00000529369.1	6.619774528625642	Transcript					
ALL	ENSG00000232491.1	ENST00000455031.1	0.709989421554317	Transcript					
ALL	ENSG00000279250.1	ENST00000624979.1	0.040000917377944104	Transcript					
ALL	ENSG00000177917.10	ENST00000326446.9	4.9598935484153746	Transcript					
ALL	ENSG00000177917.10	ENST00000326446.9	4.9598935484153746	Pfam	PF15062	1	75	139	214
ALL	ENSG00000272885.1	ENST00000609771.1	0.2399991561447902	Transcript					
ALL	ENSG00000249388.1	ENST00000504891.1	0.0800019247705772	Transcript					
ALL	ENSG00000155438.11	ENST00000285814.8	8.210239411142949	Transcript					
ALL	ENSG00000155438.11	ENST00000285814.8	8.210239411142949	Pfam	PF00076	1	69	47	116
ALL	ENSG00000155438.11	ENST00000285814.8	8.210239411142949	Pfam	PF12196	1	40	227	267
ALL	ENSG00000158286.12	ENST00000377939.4	0.009999639102394372	Transcript					
ALL	ENSG00000158286.12	ENST00000377939.4	0.009999639102394372	Pfam	PF00097	1	38	25	63
ALL	ENSG00000158286.12	ENST00000377939.4	0.009999639102394372	Pfam	PF00643	1	49	95	144
ALL	ENSG00000158286.12	ENST00000377939.4	0.009999639102394372	Prosite	PS00518	1	9	40	49
ALL	ENSG00000163293.11	ENST00000295461.9	0.009999639102394372	Transcript					
ALL	ENSG00000163293.11	ENST00000295461.9	0.009999639102394372	Pfam	PF05653	1	295	66	361
ALL	ENSG00000205879.4	ENST00000511144.2	0.019999517644104813	Transcript					
ALL	ENSG00000164898.12	ENST00000297534.6	4.420083553925687	Transcript					
ALL	ENSG00000261519.3	ENST00000563151.1	0.2399991561447902	Transcript					
ALL	ENSG00000231682.1	ENST00000439798.1	0.0800019247705772	Transcript					
ALL	ENSG00000227176.1	ENST00000440229.1	0.1700037656548274	Transcript					
ALL	ENSG00000234005.3	ENST00000491037.1	0.060001985048514034	Transcript					
ALL	ENSG00000111012.9	ENST00000228606.8	0.14000321863040419	Transcript					
ALL	ENSG00000111012.9	ENST00000228606.8	0.14000321863040419	Pfam	PF00067	1	445	59	504
ALL	ENSG00000111012.9	ENST00000228606.8	0.14000321863040419	Prosite	PS00086	1	9	448	457
ALL	ENSG00000066084.12	ENST00000301180.9	8.929865529187085	Transcript					
ALL	ENSG00000066084.12	ENST00000301180.9	8.929865529187085	Pfam	PF00501	1	449	364	813
ALL	ENSG00000066084.12	ENST00000301180.9	8.929865529187085	Pfam	PF00501	1	471	996	1467
ALL	ENSG00000066084.12	ENST00000301180.9	8.929865529187085	Pfam	PF06464	1	117	14	131
ALL	ENSG00000102760.12	ENST00000379359.3	26.90022565055599	Transcript					
ALL	ENSG00000102760.12	ENST00000379359.3	26.90022565055599	Pfam	PF15151	1	136	1	137
ALL	ENSG00000271228.1	ENST00000605811.1	0.36000732113408934	Transcript					
ALL	ENSG00000138246.15	ENST00000260818.10	3.6700684121154734	Transcript					
ALL	ENSG00000138246.15	ENST00000260818.10	3.6700684121154734	Pfam	PF14237	1	45	975	1020
ALL	ENSG00000138246.15	ENST00000260818.10	3.6700684121154734	Pfam	PF00226	1	56	1301	1357
ALL	ENSG00000272661.1	ENST00000607902.1	0.32999928368165776	Transcript					
ALL	ENSG00000226386.1	ENST00000446211.1	0.10999757015245683	Transcript					
ALL	ENSG00000129167.9	ENST00000250018.6	0.2999926159788371	Transcript					
ALL	ENSG00000129167.9	ENST00000250018.6	0.2999926159788371	Pfam	PF01842	1	53	19	72
ALL	ENSG00000129167.9	ENST00000250018.6	0.2999926159788371	Pfam	PF00351	1	331	106	437
ALL	ENSG00000129167.9	ENST00000250018.6	0.2999926159788371	Prosite	PS00367	1	11	268	279
ALL	ENSG00000196302.5	ENST00000508439.2	1.0400215976841116	Transcript					
ALL	ENSG00000240579.1	ENST00000459978.1	0.060001985048514034	Transcript					
ALL	ENSG00000280365.1	ENST00000624404.1	0.1700037656548274	Transcript					
ALL	ENSG00000249962.1	ENST00000507624.1	0.279991812670302	Transcript					
ALL	ENSG00000140534.13	ENST00000268138.11	0.760016690419679	Transcript					
ALL	ENSG00000140534.13	ENST00000268138.11	0.760016690419679	Pfam	PF15292	1	796	208	1004
ALL	ENSG00000113384.13	ENST00000265070.6	22.990042824705004	Transcript					
ALL	ENSG00000113384.13	ENST00000265070.6	22.990042824705004	Pfam	PF05719	1	210	62	272
ALL	ENSG00000213937.3	ENST00000445369.2	0.0700018290491679	Transcript					
ALL	ENSG00000213937.3	ENST00000445369.2	0.0700018290491679	Pfam	PF00822	1	175	5	180
ALL	ENSG00000213937.3	ENST00000445369.2	0.0700018290491679	Prosite	PS01346	1	15	49	64
ALL	ENSG00000224079.1	ENST00000449721.1	0.009999639102394372	Transcript					
ALL	ENSG00000235051.3	ENST00000436249.3	0.0899993468124429	Transcript					
ALL	ENSG00000183160.8	ENST00000392806.3	0.040000917377944104	Transcript					
ALL	ENSG00000230673.3	ENST00000469174.1	3.209949554863814	Transcript					
ALL	ENSG00000228862.3	ENST00000526470.1	0.009999639102394372	Transcript					
ALL	ENSG00000251333.3	ENST00000536295.1	0.040000917377944104	Transcript					
ALL	ENSG00000271789.1	ENST00000607386.1	0.25999607209761366	Transcript					
ALL	ENSG00000228701.1	ENST00000432246.1	0.2099978202342263	Transcript					
ALL	ENSG00000225447.1	ENST00000432472.1	3.199949685739869	Transcript					
ALL	ENSG00000214745.2	ENST00000398901.2	0.12999648446658976	Transcript					
ALL	ENSG00000242318.1	ENST00000485315.1	0.09999809593774907	Transcript					
ALL	ENSG00000272267.2	ENST00000607598.2	0.5200161508304486	Transcript					
ALL	ENSG00000228288.6	ENST00000417262.5	1.8000022704599292	Transcript					
ALL	ENSG00000231482.2	ENST00000419028.2	0.2999926159788371	Transcript					
ALL	ENSG00000236994.1	ENST00000441264.1	0.040000917377944104	Transcript					
ALL	ENSG00000267645.5	ENST00000476151.5	9.120050540000124	Transcript					
ALL	ENSG00000260018.1	ENST00000565382.1	2.350041491346973	Transcript					
ALL	ENSG00000183929.7	ENST00000441325.2	0.029999741597562815	Transcript					
ALL	ENSG00000259595.1	ENST00000558047.1	0.04999854862398112	Transcript					
ALL	ENSG00000267583.5	ENST00000591141.1	2.0699604470293678	Transcript					
ALL	ENSG00000269720.1	ENST00000597169.1	0.47000033791507084	Transcript					
ALL	ENSG00000277769.1	ENST00000613117.1	0.009999639102394372	Transcript					
ALL	ENSG00000275569.1	ENST00000612106.1	0.20000454105956791	Transcript					
ALL	ENSG00000260261.1	ENST00000570130.1	1.2100009526937137	Transcript					
ALL	ENSG00000277911.1	ENST00000613270.1	0.2700066202855875	Transcript					
ALL	ENSG00000273032.1	ENST00000609630.1	0.3899890203948566	Transcript					
ALL	ENSG00000279510.1	ENST00000623775.1	0.09999809593774907	Transcript					
ALL	ENSG00000239351.1	ENST00000483112.1	0.29000180360945776	Transcript					
ALL	ENSG00000262313.1	ENST00000576032.1	0.04999854862398112	Transcript					
ALL	ENSG00000254981.1	ENST00000533301.1	0.18999410294428817	Transcript					
ALL	ENSG00000183336.7	ENST00000330978.3	6.060185515590479	Transcript					
ALL	ENSG00000183336.7	ENST00000330978.3	6.060185515590479	Pfam	PF01722	1	69	77	146
ALL	ENSG00000270218.1	ENST00000604244.1	0.20000454105956791	Transcript					
ALL	ENSG00000280417.1	ENST00000623443.1	0.32999928368165776	Transcript					
ALL	ENSG00000204392.10	ENST00000375661.5	44.73920618648656	Transcript					
ALL	ENSG00000204392.10	ENST00000375661.5	44.73920618648656	Pfam	PF01423	1	66	6	72
ALL	ENSG00000225008.1	ENST00000426370.1	0.029999741597562815	Transcript					
ALL	ENSG00000224709.1	ENST00000415975.1	0.060001985048514034	Transcript					
ALL	ENSG00000196372.12	ENST00000357700.10	2.319925155766262	Transcript					
ALL	ENSG00000196372.12	ENST00000357700.10	2.319925155766262	Pfam	PF00023	1	30	183	213
ALL	ENSG00000196372.12	ENST00000357700.10	2.319925155766262	Pfam	PF12796	1	88	24	112
ALL	ENSG00000196372.12	ENST00000357700.10	2.319925155766262	Pfam	PF12796	1	59	119	178
ALL	ENSG00000196372.12	ENST00000357700.10	2.319925155766262	Pfam	PF07525	1	38	239	277
ALL	ENSG00000228906.1	ENST00000444482.1	0.760016690419679	Transcript					
ALL	ENSG00000135144.7	ENST00000257600.3	8.210239411142949	Transcript					
ALL	ENSG00000135144.7	ENST00000257600.3	8.210239411142949	Pfam	PF13639	1	62	410	472
ALL	ENSG00000135144.7	ENST00000257600.3	8.210239411142949	Pfam	PF02825	1	71	23	94
ALL	ENSG00000135144.7	ENST00000257600.3	8.210239411142949	Pfam	PF02825	1	70	101	171
ALL	ENSG00000233690.1	ENST00000418955.1	0.09999809593774907	Transcript					
ALL	ENSG00000116032.5	ENST00000234389.3	0.14000321863040419	Transcript					
ALL	ENSG00000116032.5	ENST00000234389.3	0.14000321863040419	Pfam	PF00060	1	267	575	842
ALL	ENSG00000116032.5	ENST00000234389.3	0.14000321863040419	Pfam	PF00497	1	331	478	809
ALL	ENSG00000145545.11	ENST00000274192.6	0.37000229077762503	Transcript					
ALL	ENSG00000145545.11	ENST00000274192.6	0.37000229077762503	Pfam	PF02544	1	148	111	259
ALL	ENSG00000228205.1	ENST00000433853.1	1.9999706415128413	Transcript					
ALL	ENSG00000223965.2	ENST00000415378.1	0.060001985048514034	Transcript					
ALL	ENSG00000235919.4	ENST00000456633.1	1.4900204035413804	Transcript					
ALL	ENSG00000041353.9	ENST00000262094.9	0.04999854862398112	Transcript					
ALL	ENSG00000041353.9	ENST00000262094.9	0.04999854862398112	Pfam	PF00071	1	171	11	182
ALL	ENSG00000114854.7	ENST00000232975.7	0.040000917377944104	Transcript					
ALL	ENSG00000114854.7	ENST00000232975.7	0.040000917377944104	Pfam	PF13833	1	51	32	83
ALL	ENSG00000114854.7	ENST00000232975.7	0.040000917377944104	Pfam	PF13499	1	60	97	157
ALL	ENSG00000114854.7	ENST00000232975.7	0.040000917377944104	Prosite	PS00018	1	12	141	153
ALL	ENSG00000114854.7	ENST00000232975.7	0.040000917377944104	Prosite	PS00018	1	12	105	117
ALL	ENSG00000114854.7	ENST00000232975.7	0.040000917377944104	Prosite	PS00018	1	12	65	77
ALL	ENSG00000171490.12	ENST00000571133.5	9.769957870559765	Transcript					
ALL	ENSG00000171490.12	ENST00000571133.5	9.769957870559765	Pfam	PF00687	1	219	41	260
ALL	ENSG00000132109.9	ENST00000254436.7	2.5200067831659716	Transcript					
ALL	ENSG00000132109.9	ENST00000254436.7	2.5200067831659716	Pfam	PF00643	1	40	88	128
ALL	ENSG00000132109.9	ENST00000254436.7	2.5200067831659716	Pfam	PF13765	1	48	289	337
ALL	ENSG00000132109.9	ENST00000254436.7	2.5200067831659716	Pfam	PF15227	1	38	16	54
ALL	ENSG00000132109.9	ENST00000254436.7	2.5200067831659716	Pfam	PF00622	1	116	339	455
ALL	ENSG00000132109.9	ENST00000254436.7	2.5200067831659716	Prosite	PS00518	1	9	31	40
ALL	ENSG00000231519.1	ENST00000433088.1	0.09999809593774907	Transcript					
