Experiment	GeneId	Control_transcript	Case_transcript	Other_gene	Other_symbol	Other_transcript	What	#nDDIs	#tDDIs	#BothDDIs	nDDIs	tDDIs	BothDDIs
ALL	ENSG00000115415.18	ENST00000392322.7	ENST00000464072.1	ENSG00000146648.17	EGFR	ENST00000342916.7	Lost_in_cases	2	0	0	PF00017@PF01030;PF00017@PF00757		
ALL	ENSG00000115415.18	ENST00000392322.7	ENST00000464072.1	ENSG00000197122.11	SRC	ENST00000373567.6	Lost_in_cases	5	0	0	PF00017@PF07714;PF01017@PF00017;PF00017@PF00018;PF00017@PF00017;PF02864@PF00017		
ALL	ENSG00000115415.18	ENST00000392322.7	ENST00000464072.1	ENSG00000213928.8	IRF9	ENST00000396864.7	Lost_in_cases	1	0	0	PF01017@PF10401		
ALL	ENSG00000115415.18	ENST00000392322.7	ENST00000464072.1	ENSG00000146648.17	EGFR	ENST00000420316.6	Lost_in_cases	2	0	0	PF00017@PF01030;PF00017@PF00757		
ALL	ENSG00000115415.18	ENST00000392322.7	ENST00000464072.1	ENSG00000157404.15	KIT	ENST00000288135.5	Lost_in_cases	2	0	0	PF00017@PF00047;PF00017@PF07714		
ALL	ENSG00000115415.18	ENST00000392322.7	ENST00000464072.1	ENSG00000146648.17	EGFR	ENST00000454757.6	Lost_in_cases	3	0	0	PF00017@PF01030;PF00017@PF07714;PF00017@PF00757		
ALL	ENSG00000115415.18	ENST00000392322.7	ENST00000464072.1	ENSG00000170581.13	STAT2	ENST00000314128.8	Lost_in_cases	11	0	0	PF02864@PF02865;PF01017@PF00017;PF02864@PF01017;PF00017@PF02864;PF01017@PF02864;PF00017@PF01017;PF02864@PF02864;PF02865@PF02864;PF00017@PF00017;PF02864@PF00017;PF02865@PF02865		
ALL	ENSG00000172164.13	ENST00000517992.1	ENST00000519298.1	ENSG00000198947.15	DMD	ENST00000357033.8	Lost_in_cases	6	0	0	PF00169@PF00307;PF00169@PF00435;PF00595@PF00397;PF00169@PF00397;PF00595@PF00569;PF00595@PF00307		
ALL	ENSG00000172164.13	ENST00000517992.1	ENST00000519298.1	ENSG00000198947.15	DMD	ENST00000378680.6	Lost_in_cases	1	0	0	PF00595@PF00569		
ALL	ENSG00000172164.13	ENST00000517992.1	ENST00000519298.1	ENSG00000198947.15	DMD	ENST00000378723.7	Lost_in_cases	1	0	0	PF00595@PF00569		
ALL	ENSG00000172164.13	ENST00000517992.1	ENST00000519298.1	ENSG00000171873.7	ADRA1D	ENST00000379453.5	Lost_in_cases	1	0	0	PF00595@PF00001		
ALL	ENSG00000172164.13	ENST00000517992.1	ENST00000519298.1	ENSG00000198947.15	DMD	ENST00000378702.8	Lost_in_cases	1	0	0	PF00595@PF00569		
ALL	ENSG00000172164.13	ENST00000517992.1	ENST00000519298.1	ENSG00000198947.15	DMD	ENST00000361471.8	Lost_in_cases	1	0	0	PF00595@PF00569		
ALL	ENSG00000172164.13	ENST00000517992.1	ENST00000519298.1	ENSG00000198947.15	DMD	ENST00000288447.8	Lost_in_cases	3	0	0	PF00169@PF00435;PF00595@PF00307;PF00169@PF00307		
ALL	ENSG00000197956.9	ENST00000368719.8	ENST00000462951.2	ENSG00000160307.9	S100B	ENST00000291700.8	Lost_in_cases	2	0	0	PF01023@PF00036;PF01023@PF01023		
ALL	ENSG00000197956.9	ENST00000368719.8	ENST00000462951.2	ENSG00000165416.14	SUGT1	ENST00000343788.10	Lost_in_cases	1	0	0	PF01023@PF05002		
ALL	ENSG00000197956.9	ENST00000368719.8	ENST00000462951.2	ENSG00000165416.14	SUGT1	ENST00000310528.8	Lost_in_cases	1	0	0	PF01023@PF05002		
ALL	ENSG00000197956.9	ENST00000368719.8	ENST00000462951.2	ENSG00000160307.9	S100B	ENST00000397648.1	Lost_in_cases	2	0	0	PF01023@PF00036;PF01023@PF01023		
ALL	ENSG00000197956.9	ENST00000368719.8	ENST00000462951.2	ENSG00000116161.17	CACYBP	ENST00000613570.4	Lost_in_cases	1	0	0	PF01023@PF05002		
ALL	ENSG00000197956.9	ENST00000368719.8	ENST00000462951.2	ENSG00000116161.17	CACYBP	ENST00000367679.6	Lost_in_cases	1	0	0	PF01023@PF05002		
ALL	ENSG00000197956.9	ENST00000368719.8	ENST00000462951.2	ENSG00000160307.9	S100B	ENST00000367071.4	Lost_in_cases	1	0	0	PF01023@PF01023		
ALL	ENSG00000197956.9	ENST00000368719.8	ENST00000496817.5	ENSG00000165416.14	SUGT1	ENST00000343788.10	Unaffected	0	0	1			PF01023@PF05002
ALL	ENSG00000197956.9	ENST00000368719.8	ENST00000496817.5	ENSG00000165416.14	SUGT1	ENST00000310528.8	Unaffected	0	0	1			PF01023@PF05002
ALL	ENSG00000197956.9	ENST00000368719.8	ENST00000496817.5	ENSG00000160307.9	S100B	ENST00000397648.1	Unaffected	0	0	2			PF01023@PF00036;PF01023@PF01023
ALL	ENSG00000197956.9	ENST00000368719.8	ENST00000496817.5	ENSG00000116161.17	CACYBP	ENST00000613570.4	Unaffected	0	0	1			PF01023@PF05002
ALL	ENSG00000197956.9	ENST00000368719.8	ENST00000496817.5	ENSG00000116161.17	CACYBP	ENST00000367679.6	Unaffected	0	0	1			PF01023@PF05002
ALL	ENSG00000197956.9	ENST00000368719.8	ENST00000496817.5	ENSG00000160307.9	S100B	ENST00000367071.4	Unaffected	0	0	1			PF01023@PF01023
ALL	ENSG00000197956.9	ENST00000368719.8	ENST00000496817.5	ENSG00000160307.9	S100B	ENST00000291700.8	Unaffected	0	0	2			PF01023@PF00036;PF01023@PF01023
ALL	ENSG00000143851.15	ENST00000309017.7	ENST00000462815.5	ENSG00000112062.10	MAPK14	ENST00000491957.5	Lost_in_cases	1	0	0	PF00102@PF00069		
ALL	ENSG00000143851.15	ENST00000309017.7	ENST00000462815.5	ENSG00000102882.11	MAPK3	ENST00000484663.5	Lost_in_cases	1	0	0	PF00102@PF00069		
ALL	ENSG00000143851.15	ENST00000309017.7	ENST00000462815.5	ENSG00000112062.10	MAPK14	ENST00000229794.8	Lost_in_cases	1	0	0	PF00102@PF00069		
ALL	ENSG00000143851.15	ENST00000309017.7	ENST00000462815.5	ENSG00000102882.11	MAPK3	ENST00000263025.8	Lost_in_cases	1	0	0	PF00102@PF00069		
ALL	ENSG00000143851.15	ENST00000309017.7	ENST00000462815.5	ENSG00000102882.11	MAPK3	ENST00000395200.5	Lost_in_cases	1	0	0	PF00102@PF00069		
ALL	ENSG00000143851.15	ENST00000309017.7	ENST00000462815.5	ENSG00000100030.14	MAPK1	ENST00000544786.1	Lost_in_cases	1	0	0	PF00102@PF00069		
ALL	ENSG00000143851.15	ENST00000309017.7	ENST00000462815.5	ENSG00000112062.10	MAPK14	ENST00000468133.5	Lost_in_cases	1	0	0	PF00102@PF00069		
ALL	ENSG00000143851.15	ENST00000309017.7	ENST00000462815.5	ENSG00000100030.14	MAPK1	ENST00000215832.10	Lost_in_cases	1	0	0	PF00102@PF00069		
ALL	ENSG00000143851.15	ENST00000309017.7	ENST00000462815.5	ENSG00000102882.11	MAPK3	ENST00000395199.7	Lost_in_cases	1	0	0	PF00102@PF00069		
ALL	ENSG00000143851.15	ENST00000309017.7	ENST00000462815.5	ENSG00000100030.14	MAPK1	ENST00000398822.7	Lost_in_cases	1	0	0	PF00102@PF00069		
ALL	ENSG00000143851.15	ENST00000309017.7	ENST00000462815.5	ENSG00000102882.11	MAPK3	ENST00000395202.5	Lost_in_cases	1	0	0	PF00102@PF00069		
ALL	ENSG00000143851.15	ENST00000309017.7	ENST00000462815.5	ENSG00000112062.10	MAPK14	ENST00000229795.7	Lost_in_cases	1	0	0	PF00102@PF00069		
ALL	ENSG00000143851.15	ENST00000309017.7	ENST00000462815.5	ENSG00000112062.10	MAPK14	ENST00000310795.8	Lost_in_cases	1	0	0	PF00102@PF00069		
ALL	ENSG00000091181.19	ENST00000256452.7	ENST00000383846.5	ENSG00000113525.9	IL5	ENST00000231454.5	Unaffected	0	0	1			PF09240@PF02025
ALL	ENSG00000091181.19	ENST00000383846.5	ENST00000311981.12	ENSG00000113525.9	IL5	ENST00000231454.5	Unaffected	0	0	1			PF09240@PF02025
ALL	ENSG00000151276.23	ENST00000402939.6	ENST00000470990.5	ENSG00000130402.11	ACTN4	ENST00000390009.7	Lost_in_cases	1	0	0	PF00397@PF00435		
ALL	ENSG00000151276.23	ENST00000402939.6	ENST00000470990.5	ENSG00000173848.18	NET1	ENST00000380359.3	Lost_in_cases	3	0	0	PF00595@PF00621;PF00397@PF00169;PF00595@PF00169		
ALL	ENSG00000151276.23	ENST00000402939.6	ENST00000470990.5	ENSG00000173848.18	NET1	ENST00000355029.8	Lost_in_cases	3	0	0	PF00595@PF00621;PF00397@PF00169;PF00595@PF00169		
ALL	ENSG00000151276.23	ENST00000402939.6	ENST00000470990.5	ENSG00000137478.14	FCHSD2	ENST00000458644.6	Lost_in_cases	3	0	0	PF00595@PF00018;PF00397@PF00018;PF00625@PF00018		
ALL	ENSG00000151276.23	ENST00000402939.6	ENST00000470990.5	ENSG00000081479.12	LRP2	ENST00000263816.7	Lost_in_cases	1	0	0	PF00595@PF07645		
ALL	ENSG00000151276.23	ENST00000402939.6	ENST00000470990.5	ENSG00000137478.14	FCHSD2	ENST00000409853.5	Lost_in_cases	3	0	0	PF00595@PF00018;PF00397@PF00018;PF00625@PF00018		
ALL	ENSG00000151276.23	ENST00000402939.6	ENST00000470990.5	ENSG00000152104.11	PTPN14	ENST00000366956.9	Lost_in_cases	3	0	0	PF00595@PF00373;PF00397@PF00373;PF00595@PF00102		
ALL	ENSG00000151276.23	ENST00000402939.6	ENST00000470990.5	ENSG00000137478.14	FCHSD2	ENST00000409418.8	Lost_in_cases	4	0	0	PF00595@PF00018;PF00397@PF00611;PF00397@PF00018;PF00625@PF00018		
ALL	ENSG00000151276.23	ENST00000402939.6	ENST00000470990.5	ENSG00000130402.11	ACTN4	ENST00000424234.6	Lost_in_cases	3	0	0	PF00397@PF00435;PF00595@PF00307;PF00397@PF00307		
ALL	ENSG00000151276.23	ENST00000402939.6	ENST00000470990.5	ENSG00000137478.14	FCHSD2	ENST00000311172.11	Lost_in_cases	3	0	0	PF00595@PF00018;PF00397@PF00018;PF00625@PF00018		
ALL	ENSG00000151276.23	ENST00000402939.6	ENST00000470990.5	ENSG00000130402.11	ACTN4	ENST00000252699.6	Lost_in_cases	3	0	0	PF00397@PF00435;PF00595@PF00307;PF00397@PF00307		
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000511944.5	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000168610.14	STAT3	ENST00000404395.3	Unaffected	0	0	1			PF00439@PF00017
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000367983.8	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000132170.19	PPARG	ENST00000397010.6	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000197323.11	TRIM33	ENST00000369543.6	Unaffected	0	0	9			PF00643@PF00439;PF00643@PF00628;PF00439@PF00643;PF00643@PF00643;PF00628@PF00628;PF00628@PF00439;PF00439@PF00628;PF00628@PF00643;PF00439@PF00439
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000140009.18	ESR2	ENST00000554572.5	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000132170.19	PPARG	ENST00000287820.10	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000151623.14	NR3C2	ENST00000358102.7	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000169083.16	AR	ENST00000504326.5	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000506018.5	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000515452.1	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000132170.19	PPARG	ENST00000397000.5	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000274750.2	HIST1H3E	ENST00000634733.1	Unaffected	0	0	2			PF00439@PF00125;PF00628@PF00125
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000512372.5	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000367981.7	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000168610.14	STAT3	ENST00000264657.9	Unaffected	0	0	1			PF00439@PF00017
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000511676.5	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000169083.16	AR	ENST00000374690.8	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000511748.5	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000091831.23	ESR1	ENST00000427531.6	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000140009.18	ESR2	ENST00000556275.5	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000140009.18	ESR2	ENST00000267525.10	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000512340.5	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000151623.14	NR3C2	ENST00000342437.8	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000168610.14	STAT3	ENST00000389272.7	Unaffected	0	0	1			PF00439@PF00017
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000367982.8	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000132170.19	PPARG	ENST00000396999.2	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000131759.17	RARA	ENST00000425707.7	Unaffected	0	0	1			PF00439@PF00104
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000131759.17	RARA	ENST00000394089.6	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000505005.5	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000508387.5	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000186350.9	RXRA	ENST00000481739.1	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000140009.18	ESR2	ENST00000353772.7	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000091831.23	ESR1	ENST00000206249.7	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000122779.17	TRIM24	ENST00000343526.8	Unaffected	0	0	9			PF00643@PF00439;PF00643@PF00628;PF00439@PF00643;PF00643@PF00643;PF00628@PF00628;PF00628@PF00439;PF00439@PF00628;PF00628@PF00643;PF00439@PF00439
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000169083.16	AR	ENST00000396043.2	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000140009.18	ESR2	ENST00000557772.5	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000367979.6	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000412844.6	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000197323.11	TRIM33	ENST00000358465.6	Unaffected	0	0	9			PF00643@PF00439;PF00643@PF00628;PF00439@PF00643;PF00643@PF00643;PF00628@PF00628;PF00628@PF00439;PF00439@PF00628;PF00628@PF00643;PF00439@PF00439
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000140009.18	ESR2	ENST00000344288.10	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000132170.19	PPARG	ENST00000309576.10	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000169083.16	AR	ENST00000396044.7	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000091831.23	ESR1	ENST00000406599.5	Unaffected	0	0	1			PF00439@PF00104
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000504010.5	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000122779.17	TRIM24	ENST00000415680.6	Unaffected	0	0	9			PF00643@PF00439;PF00643@PF00628;PF00439@PF00643;PF00643@PF00643;PF00628@PF00628;PF00628@PF00439;PF00439@PF00628;PF00628@PF00643;PF00439@PF00439
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000140009.18	ESR2	ENST00000358599.9	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000140009.18	ESR2	ENST00000555278.5	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000367984.8	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000442691.6	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000437437.6	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000502985.5	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000367985.7	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000428574.6	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000508740.5	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000131759.17	RARA	ENST00000394086.7	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000131759.17	RARA	ENST00000394081.7	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000151623.14	NR3C2	ENST00000512865.5	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000131759.17	RARA	ENST00000254066.9	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000140009.18	ESR2	ENST00000341099.5	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000502848.5	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000515621.5	Unaffected	0	0	1			PF00439@PF00104
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000507215.5	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000506209.5	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000140009.18	ESR2	ENST00000553796.5	Unaffected	0	0	2			PF00439@PF00104;PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000168610.14	STAT3	ENST00000588969.5	Unaffected	0	0	1			PF00439@PF00017
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000143257.11	NR1I3	ENST00000510951.5	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000169083.16	AR	ENST00000514029.5	Unaffected	0	0	1			PF00439@PF00105
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000166164.15	BRD7	ENST00000394689.2	Unaffected	0	0	3			PF00643@PF00439;PF00439@PF00439;PF00628@PF00439
ALL	ENSG00000122779.17	ENST00000415680.6	ENST00000343526.8	ENSG00000166164.15	BRD7	ENST00000394688.7	Unaffected	0	0	3			PF00643@PF00439;PF00439@PF00439;PF00628@PF00439
ALL	ENSG00000156675.15	ENST00000524118.1	ENST00000522727.5	ENSG00000103769.9	RAB11A	ENST00000569896.1	Gained_in_cases	0	1	0		PF09457@PF00071	
ALL	ENSG00000156675.15	ENST00000524118.1	ENST00000522727.5	ENSG00000103769.9	RAB11A	ENST00000261890.6	Gained_in_cases	0	1	0		PF09457@PF00071	
ALL	ENSG00000156675.15	ENST00000524118.1	ENST00000522727.5	ENSG00000185236.11	RAB11B	ENST00000601897.1	Gained_in_cases	0	1	0		PF09457@PF00071	
ALL	ENSG00000156675.15	ENST00000524118.1	ENST00000522727.5	ENSG00000185236.11	RAB11B	ENST00000594216.1	Gained_in_cases	0	1	0		PF09457@PF00071	
ALL	ENSG00000156675.15	ENST00000524118.1	ENST00000522727.5	ENSG00000168118.11	RAB4A	ENST00000366690.4	Gained_in_cases	0	1	0		PF09457@PF00071	
ALL	ENSG00000156675.15	ENST00000524118.1	ENST00000522727.5	ENSG00000103769.9	RAB11A	ENST00000564910.5	Gained_in_cases	0	1	0		PF09457@PF00071	
ALL	ENSG00000156675.15	ENST00000524118.1	ENST00000522727.5	ENSG00000168118.11	RAB4A	ENST00000618010.4	Gained_in_cases	0	1	0		PF09457@PF00071	
ALL	ENSG00000156675.15	ENST00000524118.1	ENST00000522727.5	ENSG00000119396.10	RAB14	ENST00000373840.8	Gained_in_cases	0	1	0		PF09457@PF00071	
ALL	ENSG00000156675.15	ENST00000524118.1	ENST00000522727.5	ENSG00000185236.11	RAB11B	ENST00000328024.10	Gained_in_cases	0	1	0		PF09457@PF00071	
ALL	ENSG00000156675.15	ENST00000524118.1	ENST00000522727.5	ENSG00000103769.9	RAB11A	ENST00000565075.5	Gained_in_cases	0	1	0		PF09457@PF00071	
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	ENSG00000026025.15	VIM	ENST00000224237.9	Gained_in_cases	0	1	0		PF00681@PF00038	
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	ENSG00000197694.15	SPTAN1	ENST00000358161.9	Gained_in_cases	0	5	0		PF00307@PF00018;PF00307@PF00435;PF00307@PF13499;PF00307@PF08726;PF00681@PF00435	
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	ENSG00000026025.15	VIM	ENST00000544301.6	Gained_in_cases	0	1	0		PF00681@PF00038	
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	ENSG00000026025.15	VIM	ENST00000469543.5	Gained_in_cases	0	1	0		PF00681@PF00038	
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	ENSG00000197694.15	SPTAN1	ENST00000372739.5	Gained_in_cases	0	5	0		PF00307@PF00018;PF00307@PF00435;PF00307@PF13499;PF00307@PF08726;PF00681@PF00435	
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	ENSG00000197694.15	SPTAN1	ENST00000372731.8	Gained_in_cases	0	5	0		PF00307@PF00018;PF00307@PF00435;PF00307@PF13499;PF00307@PF08726;PF00681@PF00435	
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	ENSG00000026025.15	VIM	ENST00000224237.9	Gained_in_cases	0	1	0		PF00681@PF00038	
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	ENSG00000197694.15	SPTAN1	ENST00000358161.9	Gained_in_cases	0	5	0		PF00307@PF00018;PF00307@PF00435;PF00307@PF13499;PF00307@PF08726;PF00681@PF00435	
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	ENSG00000026025.15	VIM	ENST00000544301.6	Gained_in_cases	0	1	0		PF00681@PF00038	
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	ENSG00000026025.15	VIM	ENST00000469543.5	Gained_in_cases	0	1	0		PF00681@PF00038	
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	ENSG00000197694.15	SPTAN1	ENST00000372739.5	Gained_in_cases	0	5	0		PF00307@PF00018;PF00307@PF00435;PF00307@PF13499;PF00307@PF08726;PF00681@PF00435	
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	ENSG00000197694.15	SPTAN1	ENST00000372731.8	Gained_in_cases	0	5	0		PF00307@PF00018;PF00307@PF00435;PF00307@PF13499;PF00307@PF08726;PF00681@PF00435	
